date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:27:10	29325/29325	---M--	200	added ('OK')	image/jpeg	etag:%225ea66127-728d%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/Overlay-image-1.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/Overlay-image-1.jpg	(from https://jordanbelfort.com/)
20:27:11	60458/60458	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2000:27:10%20GMT	https://jordanbelfort.com/about/	/Users/sjey/desktop/JeyDaniels.Com/jordanbelfort.com/about/index.html	(from https://jordanbelfort.com/)
20:27:11	68380/68380	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2000:27:10%20GMT	https://jordanbelfort.com/book-jordan/	/Users/sjey/desktop/JeyDaniels.Com/jordanbelfort.com/book-jordan/index.html	(from https://jordanbelfort.com/)
20:27:11	90037/90037	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2000:27:10%20GMT	https://jordanbelfort.com/testimonials/	/Users/sjey/desktop/JeyDaniels.Com/jordanbelfort.com/testimonials/index.html	(from https://jordanbelfort.com/)
20:27:11	3636/3636	---M--	200	added ('OK')	image/jpeg	etag:%225ea66129-e34%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/Icon-1.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/Icon-1.jpg	(from https://jordanbelfort.com/)
20:27:12	3532/3532	---M--	200	added ('OK')	image/jpeg	etag:%225ea66129-dcc%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/Icon-2.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/Icon-2.jpg	(from https://jordanbelfort.com/)
20:27:13	4468/4468	---M--	200	added ('OK')	image/jpeg	etag:%225ea66129-1174%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/Icon-3.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/Icon-3.jpg	(from https://jordanbelfort.com/)
20:27:14	4292/4292	---M--	200	added ('OK')	image/jpeg	etag:%225ea66129-10c4%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/Icon-4.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/Icon-4.jpg	(from https://jordanbelfort.com/)
20:27:16	85686/85686	---M--	200	added ('OK')	image/jpeg	etag:%225ea66123-14eb6%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/Jordan-belfort-Talking-in-front.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/Jordan-belfort-Talking-in-front.jpg	(from https://jordanbelfort.com/)
20:27:16	6000/6000	---M--	200	added ('OK')	image/jpeg	etag:%225ea66129-1770%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/Image-1.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/Image-1.jpg	(from https://jordanbelfort.com/)
20:27:17	8011/8011	---M--	200	added ('OK')	image/jpeg	etag:%225ea6612b-1f4b%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/Image-2.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/Image-2.jpg	(from https://jordanbelfort.com/)
20:27:18	7164/7164	---M--	200	added ('OK')	image/jpeg	etag:%225ea6612b-1bfc%22	https://s30745.pcdn.co/wp-content/uploads/2020/04/Image-3.jpg	/Users/sjey/desktop/JeyDaniels.Com/s30745.pcdn.co/wp-content/uploads/2020/04/Image-3.jpg	(from https://jordanbelfort.com/)
